"ID" "Maternal_Parent" "Data_Set" "Delta_CT" "Delta_CT_OG" "Fes_to_Epi_Ratio" "Standard" "Alkaloid_Plate" "ng.g" "Extraction_Date" "Extractor" "Harvest_Date"
"315-5-18" "315" "315x320" -6.984 -3.83333333333333 0.671356642040374 "Pre_combo" "23" 13228.352 "03/16/23" "Darrian" "2/13/2023"
"315-5-19" "315" "1121-1200" -16.088 -3.95 0.354336396837501 "Second_combo" "14" 21993.892 "05/16/23" "Holly" "2/13/2023"
"315-5-20" "315" "1121-1200" -15.028 -2.58333333333333 0.374901210432178 "Second_combo" "14" 11156.506 "05/16/23" "Holly" "2/13/2023"
"315-5-24" "315" "1121-1200" -16.013 -3.92333333333333 0.354496714636998 "Second_combo" "15" 12939.847 "05/16/23" "Holly" "2/20/2023"
"315-5-25" "315" "1121-1200" -15.267 -3.21333333333333 0.364298800799467 "Second_combo" "15" 19827.371 "05/16/23" "Holly" "2/20/2023"
"315-5-3" "315" "315x320" -6.974 -3.76 0.674431632510154 "Pre_combo" "23" 24453.459 "03/16/23" "Darrian" "2/15/2023"
"315-5-41" "315" "1121-1200" -15.534 -3.42666666666667 0.361450240473548 "Second_combo" "15" 18703.591 "05/16/23" "Holly" "2/20/2023"
"315-5-7" "315" "1121-1200" -15.371 -3.23666666666667 0.364283055544067 "Second_combo" "14" 20392.564 "05/16/23" "Holly" "2/20/2023"
"315-5-9" "315" "315x320" -6.777 -3.52 0.680495969072651 "Pre_combo" "23" 10553.098 "03/16/23" "Darrian" "2/20/2023"
"316" "316" "315x320" -6.517 -3.22333333333333 0.687868192921117 "Pre_combo" "23" 14906.474 "03/16/23" "Darrian" "2/27/2023"
"316-1-1" "316" "1121-1200" -15.609 -3.58666666666667 0.358867986527561 "Second_combo" "1" 19505.8 "05/16/23" "Holly" "2/20/2023"
"316-1-10" "316" "1121-1200" -15.959 -4.23 0.348691996898339 "Second_combo" "2" 13470.219 "05/16/23" "Darrian" "2/20/2023"
"316-1-11" "316" "1121-1200" -16.87 -4.62 0.346073339018529 "Second_combo" "2" 14052.181 "05/16/23" "Darrian" "2/20/2023"
"316-1-14" "316" "1121-1200" -16.531 -4.49666666666667 0.346626615548793 "Second_combo" "3" 13930.85 "05/16/23" "Darrian" "2/20/2023"
"316-1-15" "316" "1121-1200" -16.005 -4.16666666666666 0.35005076142132 "Second_combo" "3" 22406.909 "05/16/23" "Darrian" "2/20/2023"
"316-1-19" "316" "1121-1200" -16.331 -4.24666666666667 0.350165134694202 "Second_combo" "3" 11477.534 "05/16/23" "Darrian" "2/20/2023"
"316-1-2" "316" "1121-1200" -16.018 -4.13333333333333 0.350709363599514 "Second_combo" "1" 12896.302 "05/16/23" "Darrian" "2/20/2023"
"316-1-21" "316" "1121-1200" -14.954 -2.96 0.367775757831988 "Second_combo" "3" 33559.569 "05/16/23" "Darrian" "2/22/2023"
"316-1-22" "316" NA NA NA NA NA "4" 18631.132 NA NA "2/22/2023"
"316-1-26" "316" NA NA NA NA NA "4" 19528.144 NA NA "2/22/2023"
"316-1-28" "316" "1121-1200" -15.245 -3.24666666666667 0.36359841369234 "Second_combo" NA NA "05/16/23" "Darrian" "2/22/2023"
"316-1-3" "316" "1121-1200" -15.288 -2.97333333333333 0.368733999504501 "Second_combo" "1" 20770.579 "05/16/23" "Darrian" "2/22/2023"
"316-1-37" "316" "1121-1200" -14.834 -2.32333333333333 0.378992757566877 "Second_combo" "4" 14002.29 "05/16/23" "Darrian" "2/22/2023"
"316-1-38" "316" "1121-1200" -14.864 -2.28666666666667 0.379736271073277 "Second_combo" "4" 12139.907 "05/16/23" "Darrian" "2/22/2023"
"316-1-40" "316" "1121-1200" -15.629 -4.08666666666667 0.349739962554608 "Second_combo" "5" 26484.895 "05/16/23" "Darrian" "2/22/2023"
"316-1-43" "316" "1121-1200" -15.293 -2.73 0.373083545134049 "Second_combo" "5" 19903.382 "05/16/23" "Darrian" "2/22/2023"
"316-1-45" "316" "1121-1200" -14.815 -2.73333333333333 0.371446754348748 "Second_combo" "5" 34322.814 "05/16/23" "Darrian" "2/22/2023"
"316-1-48" "316" "1121-1200" -15.531 -3.63333333333333 0.357665743000124 "Second_combo" "5" 26507.524 "05/16/23" "Darrian" "2/22/2023"
"316-1-49" "316" "1121-1200" -15.696 -3.46666666666667 0.361354111567726 "Second_combo" "6" 33619.48 "05/16/23" "Darrian" "2/22/2023"
"316-1-5" "316" "1121-1200" -14.972 -3.14 0.364516129032258 "Second_combo" "1" 12907.957 "05/16/23" "Darrian" "2/24/2023"
"316-1-7" "316" "1121-1200" -15.854 -3.99 0.352554416629232 "Second_combo" "2" 20864.15 "05/16/23" "Darrian" "2/24/2023"
"316-1-9" "316" "1121-1200" -15.017 -3.01333333333334 0.367012308211094 "Second_combo" "2" 11118.283 "05/16/23" "Darrian" "2/24/2023"
"316-2-1" "316" "1121-1200" -15.752 -3.9 0.353764102564103 "Second_combo" "6" 24533.623 "05/16/23" "Darrian" "2/24/2023"
"316-2-13" "316" "1201-1280" -18.846 -3.49333333333333 0.250059689614007 "Second_combo" "7" 13009.758 "05/16/23" "Holly" "2/24/2023"
"316-2-15" "316" "1201-1280" -19.253 -4.39666666666666 0.24039296141403 "Second_combo" "7" 24716.209 "05/16/23" "Holly" "2/24/2023"
"316-2-20" "316" "1201-1280" -17.414 -3.33666666666667 0.248651680545368 "Second_combo" "8" 27297.988 "05/16/23" "Holly" "2/24/2023"
"316-2-22" "316" "1201-1280" -18.175 -3.68 0.2462572056567 "Second_combo" "8" 17935.226 "05/16/23" "Holly" "2/24/2023"
"316-2-3" "316" "1201-1280" -18.072 -3.06333333333333 0.253531598513011 "Second_combo" "6" 19599.003 "05/16/23" "Holly" "2/24/2023"
"316-2-30" "316" NA NA NA NA NA "8" 31382.585 NA NA "2/24/2023"
"316-2-36" "316" "1201-1280" -18.967 -4.44 0.239098166646608 "Second_combo" NA NA "05/16/23" "Holly" "2/24/2023"
"316-2-37" "316" "1201-1280" -18.537 -2.96333333333333 0.255661741085769 "Second_combo" "8" 16908.251 "05/16/23" "Holly" "2/24/2023"
"316-2-41" "316" "1201-1280" -19.634 -4.61 0.238933250639584 "Second_combo" "9" 13589.302 "05/16/23" "Holly" "2/24/2023"
"316-2-44" "316" "1201-1280" -18.853 -4.24666666666667 0.241114197158153 "Second_combo" "9" 14297.89 "05/16/23" "Holly" "2/8/2023"
"316-2-46" "316" "1201-1280" -17.787 -3.07666666666667 0.252772643253235 "Second_combo" "9" 9063.143 "05/16/23" "Holly" "2/8/2023"
"316-2-48" "316" "1201-1280" -19.069 -4.19666666666667 0.242271318445522 "Second_combo" "9" 32716.82 "05/16/23" "Holly" "2/15/2023"
"316-2-6" "316" "1201-1280" -19.224 -4.04 0.244517802405093 "Second_combo" "6" 13922.035 "05/16/23" "Holly" "2/8/2023"
"316-2-8" "316" "1201-1280" -18.738 -3.54666666666667 0.249158518993428 "Second_combo" "7" 13933.728 "05/16/23" "Holly" "2/8/2023"
"316-2-9" "316" "1201-1280" -19.057 -4.5 0.238633639632441 "Second_combo" "7" 12518.701 "05/16/23" "Holly" "2/8/2023"
"316-3-12" "316" "1201-1280" -19.182 -3.59333333333333 0.249618589367445 "Second_combo" "10" 13901.611 "05/16/23" "Holly" "2/8/2023"
"316-3-15" "316" "1201-1280" -19.882 -4.94666666666667 0.235719228107942 "Second_combo" "10" 16168.205 "05/16/23" "Holly" "2/8/2023"
"316-3-19" "316" "1201-1280" -19.767 -3.89666666666666 0.247430137820757 "Second_combo" "11" 16606.769 "05/16/23" "Holly" "2/8/2023"
"316-3-2" "316" "1201-1280" -18.778 -4.28333333333333 0.240464344941957 "Second_combo" "10" 16332.054 "05/16/23" "Holly" "2/8/2023"
"316-3-22" "316" "1201-1280" -18.782 -3.99333333333333 0.243972145071046 "Second_combo" "11" 14524.604 "05/16/23" "Holly" "2/8/2023"
"316-3-23" "316" "1201-1280" -18.74 -3.74333333333333 0.246845108914074 "Second_combo" "11" 11981.682 "05/16/23" "Holly" "2/8/2023"
"316-3-25" "316" "1201-1280" -18.863 -3.45333333333333 0.250546306964917 "Second_combo" "11" 22179.14 "05/16/23" "Darrian" "2/8/2023"
"316-3-28" "316" "1201-1280" -18.784 -4.06666666666667 0.243099488254019 "Second_combo" "12" 15762.729 "05/16/23" "Darrian" "2/8/2023"
"316-3-30" "316" "1201-1280" -18.19 -3.48666666666667 0.248657579512598 "Second_combo" "12" 18911.348 "05/16/23" "Darrian" "2/10/2023"
"316-3-38" "316" NA NA NA NA NA "12" 14702.966 NA NA "2/10/2023"
"316-3-40" "316" "1201-1280" -19.162 -3.66 0.248784694997648 "Second_combo" "12" 15717.698 "05/16/23" "Darrian" "2/10/2023"
"316-3-46" "316" "1201-1280" -20.129 -4.47666666666667 0.241759897540212 "Second_combo" "13" 37158.952 "05/16/23" "Darrian" "2/10/2023"
"316-3-8" "316" "1201-1280" -18.514 -3.08666666666667 0.254159448898199 "Second_combo" "10" 6293.668 "05/16/23" "Darrian" "2/10/2023"
"316-4-1" "316" "1201-1280" -17.634 -3.32666666666667 0.249297573435504 "Second_combo" "13" 12132.086 "05/16/23" "Darrian" "2/10/2023"
"316-4-11" "316" "1201-1280" -19.495 -4.59 0.238803639061341 "Second_combo" "14" 13195.389 "05/16/23" "Darrian" "2/10/2023"
"316-4-13" "316" "1201-1280" -18.886 -3.95666666666667 0.24468085106383 "Second_combo" "14" 6086.008 "05/16/23" "Darrian" "2/10/2023"
"316-4-14" "316" "1201-1280" -18.556 -3.76666666666667 0.246120094255302 "Second_combo" "14" 12237.636 "05/16/23" "Darrian" "2/10/2023"
"316-4-15" "316" "1201-1280" -17.399 -2.15666666666666 0.26337849280271 "Second_combo" "14" 10687.365 "05/16/23" "Darrian" "2/10/2023"
"316-4-25" "316" "1201-1280" -18.569 -3.09 0.254197124267009 "Second_combo" NA NA "05/16/23" "Darrian" "2/10/2023"
"316-4-30" "316" "1201-1280" -19.236 -4.68 0.236999722343422 "Second_combo" "15" 14216.663 "05/16/23" "Darrian" "2/10/2023"
"316-4-34" "316" "1201-1280" -18.739 -4.02666666666666 0.243449473131737 "Second_combo" "15" 7425.618 "05/16/23" "Darrian" "2/10/2023"
"316-4-37" "316" "1201-1280" -17.358 -2.21 0.26267946648543 "Second_combo" "15" 9147.905 "05/16/23" "Darrian" "2/10/2023"
"316-4-5" "316" "1201-1280" -17.74 -2.63333333333333 0.258144105716556 "Second_combo" "13" 11463.547 "05/16/23" "Darrian" "2/27/2023"
"316-4-8" "316" "1201-1280" -18.855 -3.46666666666667 0.250387627718364 "Second_combo" "13" 17382.716 "05/16/23" "Darrian" "2/27/2023"
"316-5-22" "316" "1201-1280" -17.921 -2.65333333333333 0.258206051574982 "Second_combo" "15" 12623.064 "05/16/23" "Darrian" "2/27/2023"
"316-5-30" "316" "1201-1280" -18.859 -3.86666666666667 0.245670173193072 "Second_combo" "15" 8547.323 "05/16/23" "Darrian" "2/27/2023"
"316-5-32" "316" "1201-1280" -18.073 -3.06 0.253582786106637 "Second_combo" "16" 5252.885 "05/16/23" "Darrian" "2/27/2023"
"316-5-35" "316" "1201-1280" -18.199 -2.80333333333333 0.25691070189049 "Second_combo" "16" 5139.272 "05/17/23" "Holly" "2/27/2023"
"316-5-41" "316" "1201-1280" -18.861 -3.52666666666667 0.249671798543979 "Second_combo" "16" 33672.318 "05/17/23" "Holly" "2/27/2023"
"318" "318" "315x320" -6.94 -3.82666666666666 0.670543555661049 "Pre_combo" "23" 22111.545 "03/16/23" "Darrian" "2/27/2023"
"319" "319" "315x320" -6.92 -3.79333333333333 0.671539775963547 "Pre_combo" "23" 18095.634 "03/16/23" "Darrian" "2/27/2023"
"320" "320" "315x320" -6.534 -3.29 0.68527527575743 "Pre_combo" "23" 20476.169 "03/16/23" "Darrian" "2/27/2023"
"320-1-1" "320" "1201-1280" -18.806 -3.35 0.251651412654198 "Second_combo" "1" 16065.537 "05/17/23" "Holly" "2/27/2023"
"320-1-11" "320" "315x320" -6.69 -3.70333333333333 0.669841583181168 "Pre_combo" "23" 12578.248 "03/16/23" "Darrian" "2/27/2023"
"320-1-2" "320" "1201-1280" -19.138 -3.36 0.25218818380744 "Second_combo" "1" 13663.01 "05/17/23" "Holly" "2/27/2023"
"320-1-21" "320" "1201-1280" -18.421 -3.19666666666667 0.252667451012211 "Second_combo" "2" 15889.702 "05/17/23" "Holly" "2/27/2023"
"320-1-30" "320" "1201-1280" -18.663 -3.82 0.245726063937275 "Second_combo" "2" 21576.447 "05/17/23" "Holly" "2/16/2023"
"320-1-36" "320" "1201-1280" -19.228 -4.29 0.241588766615391 "Second_combo" "2" 13995.843 "05/17/23" "Holly" "2/16/2023"
"320-1-38" "320" "1281-1325-R" -15.521 -4.02333333333333 0.462587860531145 "Second_combo" "2" 7015.178 "05/17/23" "Holly" "2/16/2023"
"320-1-46" "320" "1201-1280" -18.65 -3.82666666666667 0.245641710148445 "Second_combo" "3" 20977.775 "05/17/23" "Holly" "2/16/2023"
"320-1-6" "320" "1201-1280" -19.213 -4.72333333333334 0.236427946904062 "Second_combo" "1" 14332.74 "05/17/23" "Holly" "2/16/2023"
"320-1-8" "320" "1201-1280" -19.521 -4.38666666666667 0.24122517199829 "Second_combo" "1" 9910.933 "05/17/23" "Holly" "2/16/2023"
"320-2-10" "320" "1201-1280" -18.134 -2.97333333333333 0.254756914478281 "Second_combo" "4" 5772.844 "05/17/23" "Holly" "2/16/2023"
"320-2-11" "320" "1201-1280" -19.946 -4.64333333333333 0.239399023794997 "Second_combo" "4" 9221.24 "05/17/23" "Holly" "2/16/2023"
"320-2-15" "320" "1201-1280" -18.979 -4.04666666666667 0.243804287194199 "Second_combo" "4" 7223.184 "05/17/23" "Holly" "2/16/2023"
"320-2-17" "320" "1201-1280" -17.917 -3.13333333333333 0.252368036720217 "Second_combo" "5" 12389.339 "05/17/23" "Holly" "2/16/2023"
"320-2-20" "320" "1201-1280" -19.37 -4.11 0.244068061192632 "Second_combo" "5" 16058.422 "05/17/23" "Holly" "2/16/2023"
"320-2-21" "320" "1201-1280" -18.975 -3.7 0.247919143876338 "Second_combo" "5" 13790.626 "05/17/23" "Holly" "2/16/2023"
"320-2-22" "320" "1201-1280" -18.837 -3.62 0.248503949573127 "Second_combo" "5" 14784.257 "05/17/23" "Holly" "2/16/2023"
"320-2-23" "320" "1201-1280" -18.327 -4.11333333333333 0.241275098323328 "Second_combo" "6" 14052.316 "05/17/23" "Holly" "2/16/2023"
"320-2-26" "320" NA NA NA NA NA "6" 11018.744 "05/17/23" "Holly" "2/16/2023"
"320-2-29" "320" "1201-1280" -19.331 -4.01666666666667 0.245030267525874 "Second_combo" "6" 13912.854 "05/17/23" "Darrian" "2/16/2023"
"320-2-31" "320" "1201-1280" -18.612 -4.02666666666667 0.243137733317067 "Second_combo" "6" 11553.371 "05/17/23" "Darrian" "2/16/2023"
"320-2-34" "320" "1201-1280" -18.346 -3.76333333333334 0.245641447368421 "Second_combo" "7" 26008.669 "05/17/23" "Darrian" "2/16/2023"
"320-2-4" "320" "1201-1280" -18.331 -2.99333333333333 0.254867688305353 "Second_combo" "3" 14025.933 "05/17/23" "Darrian" "2/16/2023"
"320-2-42" "320" "1201-1280" -19.365 -3.93666666666667 0.246058010511972 "Second_combo" "7" 27977.243 "05/17/23" "Darrian" "2/16/2023"
"320-2-46" "320" "1201-1280" -18.202 -3.2 0.252146760343482 "Second_combo" "7" 15618.088 "05/17/23" "Darrian" "2/16/2023"
"320-2-48" "320" "1201-1280" -18.087 -3.26333333333334 0.251117919841007 "Second_combo" "7" 20084.154 "05/17/23" "Darrian" "2/15/2023"
"320-2-49" "320" NA NA NA NA NA "8" 41678.752 NA NA "2/15/2023"
"320-2-5" "320" "1201-1280" -19.189 -3.85666666666667 0.246574266755664 "Second_combo" "3" 10178.971 "05/17/23" "Darrian" "2/16/2023"
"320-2-8" "320" "1201-1280" -18.105 -3.42666666666667 0.249160204039315 "Second_combo" "3" 10372.735 "05/17/23" "Darrian" "2/16/2023"
"320-2-9" "320" "1201-1280" -19.326 -4.34 0.241284547738693 "Second_combo" "4" 14351.783 "05/17/23" "Darrian" "2/16/2023"
"320-3-11" "320" "1201-1280" -18.386 -2.73333333333333 0.258060610951939 "Second_combo" "8" 17176.156 "05/17/23" "Darrian" "2/8/2023"
"320-3-12" "320" "1201-1280" -20.525 -4.70333333333333 0.240236905422913 "Second_combo" NA NA "05/17/23" "Darrian" "2/8/2023"
"320-3-18" "320" "1201-1280" -19.769 -4.47666666666667 0.240821812596006 "Second_combo" "9" 13589.302 "05/17/23" "Darrian" "2/8/2023"
"320-3-2" "320" "1201-1280" -19.286 -4.49666666666667 0.239301068907033 "Second_combo" "8" 12206.002 "05/17/23" "Darrian" "2/8/2023"
"320-3-22" "320" "1201-1280" -20.828 -5.10333333333333 0.236594216178573 "Second_combo" "9" 7941.264 "05/17/23" "Darrian" "2/8/2023"
"320-3-23" "320" "1201-1280" -18.84 -4.24 0.241148749345471 "Second_combo" "9" 12532.934 "05/17/23" "Darrian" "2/8/2023"
"320-3-25" "320" "1201-1280" -19.63 -4.67666666666667 0.238143289606458 "Second_combo" "9" 9737.497 "05/17/23" "Darrian" "2/8/2023"
"320-3-26" "320" NA NA NA NA NA "10" 7960.25 "05/17/23" "Darrian" "2/8/2023"
"320-3-27" "320" "1201-1280" -18.992 -3.31666666666667 0.252401196661943 "Second_combo" "10" 15080.313 "05/17/23" "Darrian" "2/8/2023"
"320-3-28" "320" "1201-1280" -18.686 -3.73 0.246866309298295 "Second_combo" NA NA "05/17/23" "Darrian" "2/8/2023"
"320-3-29" "320" NA NA NA NA NA "10" 13693.607 "05/17/23" "Courtney" "2/8/2023"
"320-3-33" "320" "1281-1325-R" -15.204 -3.95 0.462376237623762 "Second_combo" "10" 18777.97 "05/17/23" "Courtney" "2/21/2023"
"320-3-35" "320" "1281-1325-R" -16.293 -4.87666666666667 0.446437672000815 "Second_combo" "11" 7262.352 "05/17/23" "Courtney" "2/21/2023"
"320-3-36" "320" "1281-1325-R" -15.813 -2.97666666666667 0.489046141915471 "Second_combo" "11" 21727.858 "05/17/23" "Courtney" "2/21/2023"
"320-3-37" "320" "1281-1325-R" -14.997 -3.52333333333333 0.47193661971831 "Second_combo" "11" 14006.945 "05/17/23" "Courtney" "2/21/2023"
"320-3-39" "320" "1281-1325-R" -15.161 -3.32 0.477944974346613 "Second_combo" "11" 15006.035 "05/17/23" "Courtney" "2/21/2023"
"320-3-41" "320" "1281-1325-R" -15.854 -4.48666666666667 0.453102901100417 "Second_combo" "12" 19845.295 "05/17/23" "Courtney" "2/21/2023"
"320-3-44" "320" "1281-1325-R" -14.178 -2.67 0.48902584063142 "Second_combo" "12" 33718.417 "05/17/23" "Courtney" "2/21/2023"
"320-3-46" "320" "1281-1325-R" -15.871 -4.69666666666667 0.447830776188985 "Second_combo" "12" 11014.254 "05/17/23" "Courtney" "2/21/2023"
"320-3-48" "320" "1281-1325-R" -15.453 -3.92666666666667 0.464590118494907 "Second_combo" "12" 7703.749 "05/17/23" "Courtney" "2/21/2023"
"320-3-49" "320" "1281-1325-R" -15.186 -3.20333333333333 0.480891502016818 "Second_combo" "13" 11951.573 "05/17/23" "Courtney" "2/21/2023"
"320-3-8" "320" "1281-1325-R" -15.067 -3.75666666666667 0.466447112149864 "Second_combo" "8" 16066.912 "05/17/23" "Courtney" "2/21/2023"
"320-4-10" "320" "1281-1325-R" -15.309 -4.28333333333333 0.454419101924448 "Second_combo" "14" 15527.32 "05/17/23" "Courtney" "2/21/2023"
"320-4-11" "320" "1281-1325-R" -15.991 -4.84666666666667 0.444814776238586 "Second_combo" "14" 12972.051 "05/17/23" "Courtney" "2/21/2023"
"320-4-13" "320" "1281-1325-R" -15.872 -4.39666666666667 0.455562034782012 "Second_combo" "14" 6623.275 "05/17/23" "Courtney" "2/21/2023"
"320-4-2" "320" "1281-1325-R" -15.259 -3.80333333333333 0.466487185762736 "Second_combo" "13" 11097.859 "05/17/23" "Courtney" "2/8/2023"
"320-4-21" "320" "1281-1325-R" -14.89 -4.52666666666667 0.444465171809126 "Second_combo" "14" 8102.212 "05/17/23" "Courtney" "2/8/2023"
"320-4-23" "320" "1281-1325-R" -14.829 -3.78666666666667 0.464115351257589 "Second_combo" "15" 13299.194 "05/17/23" "Courtney" "2/8/2023"
"320-4-26" "320" "1281-1325-R" -14.215 -3.3 0.473011047675539 "Second_combo" "15" 13535.476 "05/17/23" "Courtney" "2/8/2023"
"320-4-28" "320" "1281-1325-R" -14.813 -4.31333333333333 0.449780848376792 "Second_combo" "15" 7492.869 "05/17/23" "Courtney" "2/8/2023"
"320-4-3" "320" "1281-1325-R" -16.159 -4.52 0.454456448345712 "Second_combo" "13" 11638.399 "05/17/23" "Darrian" "2/8/2023"
"320-4-31" "320" NA NA NA NA NA "15" 10339.931 NA NA "2/8/2023"
"320-4-41" "320" "1281-1325-R" -15.038 -3.88333333333333 0.463005284959291 "Second_combo" "16" 16217.987 "05/17/23" "Darrian" "2/8/2023"
"320-4-44" "320" "1281-1325-R" -15.026 -3.86333333333333 0.463433795172118 "Second_combo" "16" 8096.425 "05/17/23" "Darrian" "2/8/2023"
"320-4-45" "320" "1281-1325-R" -15.662 -4.19 0.459315773121138 "Second_combo" "16" 11889.557 "05/17/23" "Darrian" "2/7/2023"
"320-4-46" "320" "1281-1325-R" -17.236 -5.59333333333333 0.435717793419545 "Second_combo" "16" 5744.452 "05/17/23" "Darrian" "2/7/2023"
"320-4-47" "320" NA NA NA NA NA "16" 6593.461 NA NA "2/7/2023"
"320-4-48" "320" "1281-1325-R" -12.653 -1.44333333333334 0.514056379138183 "Second_combo" "17" 15369.901 "05/17/23" "Darrian" "2/15/2023"
"320-4-6" "320" "1281-1325-R" -15.294 -4.55333333333333 0.447091572972778 "Second_combo" "13" 9966.943 "05/17/23" "Darrian" "2/7/2023"
"320-5-1" "320" "1281-1325-R" -18.634 -6.49666666666667 0.425124946010983 "Second_combo" "17" 9861.268 "05/17/23" "Darrian" "2/7/2023"
"320-5-10" "320" "1281-1325-R" -16.428 -4.89333333333333 0.447036251640917 "Second_combo" "17" 6719.494 "05/17/23" "Darrian" "2/7/2023"
"320-5-12" "320" "1281-1325-R" -16.21 -4.99666666666667 0.442687203465585 "Second_combo" "18" 5235.681 "05/17/23" "Darrian" "2/7/2023"
"320-5-13" "320" "1281-1325-R" -15.136 -3.9 0.463224342151926 "Second_combo" "18" 11335.399 "05/17/23" "Darrian" "2/7/2023"
"320-5-14" "320" "1281-1325-R" -15.606 -4.50333333333333 0.450841016257302 "Second_combo" "18" 14223.405 "05/17/23" "Darrian" "2/7/2023"
"320-5-15" "320" "1281-1325-R" -14.728 -3.56666666666667 0.46920387789671 "Second_combo" "18" 17717.959 "05/17/23" "Darrian" "2/7/2023"
"320-5-21" "320" "1281-1325-R" -15.166 -3.84666666666667 0.464779785431959 "Second_combo" "18" 12356.076 "05/17/23" "Darrian" "2/7/2023"
"320-5-24" "320" "315x320" -6.277 -2.53 0.712209435605887 "Pre_combo" "23" 5017.467 "03/16/23" "Darrian" "2/7/2023"
"320-5-26" "320" "1281-1325-R" -10.265 3.5 0.626224374613116 "Second_combo" "18" 6073.405 "05/17/23" "Darrian" "2/7/2023"
"320-5-27" "320" "1281-1325-R" -16.304 -4.66333333333333 0.451892691454313 "Second_combo" "19" 9763.483 "05/17/23" "Darrian" "2/7/2023"
"320-5-30" "320" "1281-1325-R" -16.654 -4.7 0.453429602888087 "Second_combo" "19" 14000.988 "05/17/23" "Darrian" "2/21/2023"
"320-5-31" "320" "1281-1325-R" -14.867 -3.42 0.473809018192114 "Second_combo" "19" 9240.877 "05/17/23" "Darrian" "2/21/2023"
"320-5-34" "320" "1281-1325-R" -14.855 -3.27333333333333 0.477415042566664 "Second_combo" "19" 15132.213 "05/17/23" "Darrian" "2/21/2023"
"320-5-36" "320" NA NA NA NA NA "19" 14685.156 NA NA "2/21/2023"
"320-5-40" "320" "1281-1325-R" -16.26 -4.83 0.447352321392156 "Second_combo" "19" 13624.86 "05/17/23" "Darrian" "2/21/2023"
"320-5-43" "320" "1281-1325-R" -17.349 -5.91 0.428670223276032 "Second_combo" "19" 5512.943 "05/17/23" "Darrian" "2/21/2023"
"320-5-45" "320" "1281-1325-R" -15.112 -3.97 0.461228564298192 "Second_combo" "19" 14118.733 "05/17/23" "Darrian" "2/21/2023"
"320-5-47" "320" "1281-1325-R" -15.373 -4.07666666666666 0.460255600028088 "Second_combo" "20" 10553.97 "05/17/23" "Darrian" "2/21/2023"
"320-5-7" "320" "1281-1325-R" -15.442 -3.83 0.466965826717294 "Second_combo" "17" 8385.779 "05/17/23" "Darrian" "2/21/2023"
"320-5-8" "320" "1281-1325-R" -13.952 -2.32333333333333 0.496626619042465 "Second_combo" "17" 8002.52 "05/17/23" "Darrian" "2/21/2023"
